Id,Label,node,node_group,node_area,node_gender,node_level,node_group_color,node_area_color,node_gender_color,node_level_color,node_size,node_size_norm,node_position
1646,Matrícula - 1646,1646,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,18,17,[ 0.10925815 -0.10139668]
1647,Matrícula - 1647,1647,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,50,32,[-0.16811481 -0.06988125]
1648,Matrícula - 1648,1648,no_circle,People,Não informado,Executivo,#FC18FE,#0CF2DE,#B15009,#CCDD50,25,21,[-0.25653648  0.05935232]
1649,Matrícula - 1649,1649,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,35,25,[-0.11921516 -0.11229692]
1650,Matrícula - 1650,1650,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,21,19,[ 0.00079594 -0.16335462]
1651,Matrícula - 1651,1651,no_circle,People,Feminino,Executivo,#FC18FE,#0CF2DE,#13B40D,#CCDD50,4,11,[ 0.33324429 -0.07010369]
1652,Matrícula - 1652,1652,circle6,People,Não informado,Especialista,#1773B7,#0CF2DE,#B15009,#E5F393,81,47,[0.20241281 0.08682791]
1653,Matrícula - 1653,1653,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,74,44,[0.15772754 0.1027642 ]
1654,Matrícula - 1654,1654,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,7,12,[0.24935238 0.06589703]
1655,Matrícula - 1655,1655,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,56,35,[-0.2087342  -0.08828204]
1656,Matrícula - 1656,1656,circle8,Marketing,Não informado,Analista,#B34D94,#AEEED4,#B15009,#9C4048,34,25,[0.11053648 0.06510043]
1657,Matrícula - 1657,1657,circle7,People,Masculino,Especialista,#5F5177,#0CF2DE,#D38644,#E5F393,5,11,[ 0.24319698 -0.33203778]
1658,Matrícula - 1658,1658,circle7,People,Não informado,Especialista,#5F5177,#0CF2DE,#B15009,#E5F393,19,18,[ 0.1076246 -0.10983  ]
1659,Matrícula - 1659,1659,circle6,People,Masculino,Liderança,#1773B7,#0CF2DE,#D38644,#76042C,82,48,[0.21406998 0.06817666]
1660,Matrícula - 1660,1660,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,24,20,[ 0.24270353 -0.1559108 ]
1661,Matrícula - 1661,1661,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,80,47,[-0.13639989 -0.08463545]
1662,Matrícula - 1662,1662,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,146,78,[0.19073702 0.10546558]
1663,Matrícula - 1663,1663,circle6,People,Feminino,Liderança,#1773B7,#0CF2DE,#13B40D,#76042C,235,119,[0.18586095 0.08769622]
1664,Matrícula - 1664,1664,circle4,Marketing,Masculino,Analista,#859786,#AEEED4,#D38644,#9C4048,6,12,[ 0.16224863 -0.06653193]
1665,Matrícula - 1665,1665,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,127,69,[0.19099686 0.11223055]
1666,Matrícula - 1666,1666,circle8,Marketing,Feminino,Especialista,#B34D94,#AEEED4,#13B40D,#E5F393,36,26,[0.15773106 0.1799019 ]
1667,Matrícula - 1667,1667,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,27,22,[-0.04296791 -0.21964508]
1668,Matrícula - 1668,1668,circle6,People,Masculino,Executivo,#1773B7,#0CF2DE,#D38644,#CCDD50,122,66,[0.20183526 0.09251639]
1669,Matrícula - 1669,1669,circle6,People,Não informado,Especialista,#1773B7,#0CF2DE,#B15009,#E5F393,137,73,[0.19379066 0.09037709]
1670,Matrícula - 1670,1670,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,11,14,[0.13687044 0.12532237]
1671,Matrícula - 1671,1671,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,32,24,[ 0.19763365 -0.16417386]
1672,Matrícula - 1672,1672,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,25,21,[-0.01102589 -0.24722345]
1673,Matrícula - 1673,1673,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,40,28,[ 0.2127399  -0.11348333]
1674,Matrícula - 1674,1674,no_circle,Marketing,Não informado,Analista,#FC18FE,#AEEED4,#B15009,#9C4048,25,21,[0.20327269 0.05029623]
1675,Matrícula - 1675,1675,circle6,People,Feminino,Liderança,#1773B7,#0CF2DE,#13B40D,#76042C,117,64,[0.19430232 0.05154233]
1676,Matrícula - 1676,1676,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,16,17,[ 0.06960343 -0.33623266]
1677,Matrícula - 1677,1677,no_circle,People,Masculino,Executivo,#FC18FE,#0CF2DE,#D38644,#CCDD50,36,26,[ 0.23768558 -0.12782301]
1678,Matrícula - 1678,1678,circle6,People,Feminino,Executivo,#1773B7,#0CF2DE,#13B40D,#CCDD50,18,17,[ 0.14165784 -0.02242415]
1679,Matrícula - 1679,1679,circle3,People,Feminino,Analista,#96E6BF,#0CF2DE,#13B40D,#9C4048,27,22,[ 0.18606091 -0.15264963]
1680,Matrícula - 1680,1680,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,61,38,[-0.13528712 -0.05487844]
1681,Matrícula - 1681,1681,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,25,21,[ 0.01257425 -0.21286538]
1682,Matrícula - 1682,1682,circle5,People,Masculino,Especialista,#D9DFF6,#0CF2DE,#D38644,#E5F393,38,27,[-0.16075377 -0.04352096]
1683,Matrícula - 1683,1683,circle6,People,Masculino,Analista,#1773B7,#0CF2DE,#D38644,#9C4048,123,67,[0.15676968 0.07354872]
1685,Matrícula - 1685,1685,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,93,53,[0.21267226 0.08388117]
1686,Matrícula - 1686,1686,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,35,25,[-0.06739376 -0.1511403 ]
1687,Matrícula - 1687,1687,no_circle,People,Não informado,Especialista,#FC18FE,#0CF2DE,#B15009,#E5F393,43,29,[ 0.06536103 -0.19556233]
1688,Matrícula - 1688,1688,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,95,54,[0.15946744 0.02534957]
1689,Matrícula - 1689,1689,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,124,67,[0.19449922 0.07723746]
1690,Matrícula - 1690,1690,circle2,People,Masculino,Especialista,#03B790,#0CF2DE,#D38644,#E5F393,2,10,[ 0.03055049 -0.38370997]
1691,Matrícula - 1691,1691,circle5,People,Masculino,Analista,#D9DFF6,#0CF2DE,#D38644,#9C4048,60,37,[-0.19810404 -0.05778823]
1692,Matrícula - 1692,1692,circle3,People,Feminino,Analista,#96E6BF,#0CF2DE,#13B40D,#9C4048,50,32,[ 0.15897453 -0.10729614]
1693,Matrícula - 1693,1693,no_circle,Marketing,Feminino,Especialista,#FC18FE,#AEEED4,#13B40D,#E5F393,3,10,[ 0.2674306  -0.34669772]
1694,Matrícula - 1694,1694,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,34,25,[ 0.18319891 -0.16374744]
1695,Matrícula - 1695,1695,no_circle,People,Masculino,Executivo,#FC18FE,#0CF2DE,#D38644,#CCDD50,30,23,[ 0.2225392  -0.18188056]
1696,Matrícula - 1696,1696,no_circle,People,Feminino,Executivo,#FC18FE,#0CF2DE,#13B40D,#CCDD50,12,15,[ 0.28450662 -0.09437057]
1697,Matrícula - 1697,1697,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,8,13,[ 0.17994235 -0.0503573 ]
1698,Matrícula - 1698,1698,circle6,People,Não informado,Analista,#1773B7,#0CF2DE,#B15009,#9C4048,19,18,[ 0.04210427 -0.21094404]
1699,Matrícula - 1699,1699,circle2,People,Feminino,Analista,#03B790,#0CF2DE,#13B40D,#9C4048,42,29,[ 0.02816113 -0.15344426]
1700,Matrícula - 1700,1700,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,17,17,[0.27952605 0.10969076]
1701,Matrícula - 1701,1701,circle6,Marketing,Masculino,Especialista,#1773B7,#AEEED4,#D38644,#E5F393,7,12,[ 0.1410816 -0.1362634]
1702,Matrícula - 1702,1702,circle6,People,Masculino,Liderança,#1773B7,#0CF2DE,#D38644,#76042C,45,30,[0.19492647 0.02975247]
1703,Matrícula - 1703,1703,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,70,42,[-0.05006649 -0.16638041]
1704,Matrícula - 1704,1704,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,25,21,[-0.16367815 -0.12660356]
1705,Matrícula - 1705,1705,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,27,22,[ 0.07002574 -0.2855742 ]
1706,Matrícula - 1706,1706,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,42,29,[-0.13058014 -0.1026151 ]
1707,Matrícula - 1707,1707,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,185,96,[0.1921217  0.08499648]
1708,Matrícula - 1708,1708,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,10,14,[-0.04256561 -0.27376139]
1709,Matrícula - 1709,1709,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,62,38,[-0.01012799 -0.18640138]
1710,Matrícula - 1710,1710,circle6,People,Masculino,Analista,#1773B7,#0CF2DE,#D38644,#9C4048,15,16,[0.27046055 0.09453683]
1711,Matrícula - 1711,1711,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,5,11,[0.30305824 0.12622488]
1712,Matrícula - 1712,1712,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,105,58,[0.2056911  0.09778912]
1713,Matrícula - 1713,1713,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,4,11,[ 0.16773242 -0.32536283]
1714,Matrícula - 1714,1714,circle6,People,Não informado,Especialista,#1773B7,#0CF2DE,#B15009,#E5F393,187,97,[0.18257269 0.10004517]
1715,Matrícula - 1715,1715,no_circle,People,Não informado,Analista,#FC18FE,#0CF2DE,#B15009,#9C4048,65,40,[-0.16988404 -0.04019713]
1716,Matrícula - 1716,1716,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,60,37,[-0.17894003 -0.05827183]
1717,Matrícula - 1717,1717,circle6,People,Masculino,Analista,#1773B7,#0CF2DE,#D38644,#9C4048,139,74,[0.16524504 0.06574388]
1718,Matrícula - 1718,1718,circle38,Vendas,Masculino,Executivo,#30A79A,#F3405D,#D38644,#CCDD50,155,82,[0.0708413  0.15905258]
1719,Matrícula - 1719,1719,circle6,People,Não informado,Analista,#1773B7,#0CF2DE,#B15009,#9C4048,19,18,[ 0.11917827 -0.26502144]
1720,Matrícula - 1720,1720,no_circle,People,Masculino,Executivo,#FC18FE,#0CF2DE,#D38644,#CCDD50,49,32,[-0.13087007 -0.07189171]
1721,Matrícula - 1721,1721,circle6,People,Não informado,Analista,#1773B7,#0CF2DE,#B15009,#9C4048,115,63,[0.18920204 0.07759038]
1722,Matrícula - 1722,1722,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,56,35,[0.19248448 0.11494672]
1723,Matrícula - 1723,1723,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,49,32,[0.21489893 0.10031026]
1724,Matrícula - 1724,1724,circle6,People,Masculino,Analista,#1773B7,#0CF2DE,#D38644,#9C4048,59,37,[0.19277731 0.03772428]
1725,Matrícula - 1725,1725,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,51,33,[-0.06623022 -0.15482143]
1726,Matrícula - 1726,1726,circle8,Marketing,Feminino,Analista,#B34D94,#AEEED4,#13B40D,#9C4048,21,19,[0.07518851 0.10442153]
1727,Matrícula - 1727,1727,circle5,People,Não informado,Especialista,#D9DFF6,#0CF2DE,#B15009,#E5F393,32,24,[ 0.01275909 -0.11564273]
1728,Matrícula - 1728,1728,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,32,24,[-0.2377951  -0.08050428]
1729,Matrícula - 1729,1729,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,80,47,[-0.11677586 -0.09181703]
1730,Matrícula - 1730,1730,circle6,People,Masculino,Liderança,#1773B7,#0CF2DE,#D38644,#76042C,226,115,[0.20080537 0.08314739]
1731,Matrícula - 1731,1731,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,8,13,[ 0.37098962 -0.04200872]
1732,Matrícula - 1732,1732,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,48,32,[-0.14051645 -0.10367411]
1733,Matrícula - 1733,1733,circle8,People,Masculino,Especialista,#B34D94,#0CF2DE,#D38644,#E5F393,38,27,[-0.22407891  0.07092199]
1734,Matrícula - 1734,1734,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,49,32,[0.2103968  0.08257785]
1735,Matrícula - 1735,1735,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,109,60,[0.19248667 0.10698532]
1736,Matrícula - 1736,1736,circle6,People,Feminino,Executivo,#1773B7,#0CF2DE,#13B40D,#CCDD50,156,82,[0.19526063 0.09367795]
1737,Matrícula - 1737,1737,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,79,46,[0.15275389 0.11219151]
1738,Matrícula - 1738,1738,circle2,People,Feminino,Especialista,#03B790,#0CF2DE,#13B40D,#E5F393,26,21,[ 0.04197457 -0.17801037]
1739,Matrícula - 1739,1739,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,14,16,[ 0.04918662 -0.24949513]
1740,Matrícula - 1740,1740,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,37,26,[ 0.23927143 -0.14099279]
1741,Matrícula - 1741,1741,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,104,58,[0.18036148 0.09777366]
1742,Matrícula - 1742,1742,no_circle,People,Não informado,Analista,#FC18FE,#0CF2DE,#B15009,#9C4048,79,46,[-0.13764386 -0.10429031]
1743,Matrícula - 1743,1743,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,26,21,[ 0.25577551 -0.17421868]
1744,Matrícula - 1744,1744,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,37,26,[ 0.20180511 -0.1459358 ]
1745,Matrícula - 1745,1745,circle2,People,Feminino,Analista,#03B790,#0CF2DE,#13B40D,#9C4048,19,18,[ 0.00869047 -0.1309551 ]
1746,Matrícula - 1746,1746,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,202,104,[0.15916024 0.06246867]
1747,Matrícula - 1747,1747,circle8,People,Masculino,Especialista,#B34D94,#0CF2DE,#D38644,#E5F393,22,19,[-0.19161497  0.02904292]
1748,Matrícula - 1748,1748,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,13,15,[-0.02431698 -0.30145773]
1749,Matrícula - 1749,1749,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,13,15,[-0.04575728 -0.09974553]
1750,Matrícula - 1750,1750,circle6,People,Masculino,Analista,#1773B7,#0CF2DE,#D38644,#9C4048,126,68,[0.1847782  0.07074922]
1751,Matrícula - 1751,1751,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,50,32,[-0.13561213 -0.09421697]
1752,Matrícula - 1752,1752,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,115,63,[0.1962105  0.08271149]
1753,Matrícula - 1753,1753,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,82,48,[0.14342164 0.05757867]
1754,Matrícula - 1754,1754,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,57,36,[0.22991483 0.05609335]
1755,Matrícula - 1755,1755,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,2,10,[0.13288844 0.20003738]
1756,Matrícula - 1756,1756,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,16,17,[ 0.06342128 -0.28498721]
1757,Matrícula - 1757,1757,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,131,71,[0.17392717 0.11549961]
1758,Matrícula - 1758,1758,circle8,Marketing,Feminino,Liderança,#B34D94,#AEEED4,#13B40D,#76042C,27,22,[0.07750288 0.09410706]
1759,Matrícula - 1759,1759,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,6,12,[-0.23987985 -0.19454038]
1760,Matrícula - 1760,1760,circle2,Marketing,Feminino,Analista,#03B790,#AEEED4,#13B40D,#9C4048,3,10,[ 0.20491916 -0.33129555]
1761,Matrícula - 1761,1761,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,121,66,[0.19636081 0.012209  ]
1762,Matrícula - 1762,1762,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,4,11,[0.25100875 0.13646612]
1763,Matrícula - 1763,1763,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,32,24,[ 0.20400393 -0.15676956]
1764,Matrícula - 1764,1764,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,25,21,[-0.1936187  -0.09742404]
1765,Matrícula - 1765,1765,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,66,40,[0.19049846 0.09304394]
1766,Matrícula - 1766,1766,circle3,People,Masculino,Especialista,#96E6BF,#0CF2DE,#D38644,#E5F393,40,28,[ 0.186104   -0.16046116]
1767,Matrícula - 1767,1767,circle3,People,Feminino,Analista,#96E6BF,#0CF2DE,#13B40D,#9C4048,36,26,[ 0.16844141 -0.11253791]
1768,Matrícula - 1768,1768,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,209,107,[0.19096133 0.07499468]
1769,Matrícula - 1769,1769,circle7,People,Masculino,Liderança,#5F5177,#0CF2DE,#D38644,#76042C,25,21,[0.20482312 0.14541346]
1770,Matrícula - 1770,1770,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,47,31,[ 0.02977078 -0.19618632]
1771,Matrícula - 1771,1771,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,20,18,[0.24880849 0.10272034]
1772,Matrícula - 1772,1772,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,61,38,[0.14042106 0.09105101]
1773,Matrícula - 1773,1773,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,23,20,[ 0.23005034 -0.16844559]
1774,Matrícula - 1774,1774,circle6,People,Feminino,Executivo,#1773B7,#0CF2DE,#13B40D,#CCDD50,40,28,[0.24992631 0.08549608]
1775,Matrícula - 1775,1775,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,8,13,[0.28843066 0.1484217 ]
1776,Matrícula - 1776,1776,no_circle,People,Não informado,Especialista,#FC18FE,#0CF2DE,#B15009,#E5F393,5,11,[ 0.24622387 -0.33020306]
1777,Matrícula - 1777,1777,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,5,11,[ 0.05318804 -0.13101885]
1778,Matrícula - 1778,1778,no_circle,People,Masculino,Executivo,#FC18FE,#0CF2DE,#D38644,#CCDD50,38,27,[ 0.15667978 -0.14627919]
1779,Matrícula - 1779,1779,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,22,19,[0.29503018 0.09986142]
1780,Matrícula - 1780,1780,circle7,People,Feminino,Liderança,#5F5177,#0CF2DE,#13B40D,#76042C,20,18,[0.26961944 0.07461897]
1781,Matrícula - 1781,1781,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,26,21,[-0.0586721  -0.14582798]
1782,Matrícula - 1782,1782,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,67,40,[0.2013668  0.11323161]
1783,Matrícula - 1783,1783,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,121,66,[-0.09019094 -0.1204401 ]
1784,Matrícula - 1784,1784,circle8,People,Masculino,Especialista,#B34D94,#0CF2DE,#D38644,#E5F393,17,17,[-0.21810128  0.02619342]
1785,Matrícula - 1785,1785,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,30,23,[-0.00822737 -0.15590329]
1786,Matrícula - 1786,1786,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,97,55,[-0.1371481  -0.08150008]
1787,Matrícula - 1787,1787,circle8,People,Feminino,Especialista,#B34D94,#0CF2DE,#13B40D,#E5F393,38,27,[-0.16867077  0.03838845]
1788,Matrícula - 1788,1788,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,10,14,[-0.15512829  0.09125954]
1789,Matrícula - 1789,1789,circle6,People,Masculino,Executivo,#1773B7,#0CF2DE,#D38644,#CCDD50,103,57,[0.18995982 0.10998338]
1790,Matrícula - 1790,1790,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,38,27,[ 0.02384429 -0.10727152]
1791,Matrícula - 1791,1791,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,131,71,[0.18921311 0.10001831]
1792,Matrícula - 1792,1792,circle6,Marketing,Feminino,Liderança,#1773B7,#AEEED4,#13B40D,#76042C,6,12,[0.34365031 0.1134135 ]
1793,Matrícula - 1793,1793,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,145,77,[0.19848201 0.08334276]
1794,Matrícula - 1794,1794,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,57,36,[-0.00440509 -0.11198249]
1795,Matrícula - 1795,1795,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,89,51,[0.19307616 0.06893291]
1796,Matrícula - 1796,1796,circle6,People,Feminino,Executivo,#1773B7,#0CF2DE,#13B40D,#CCDD50,71,42,[0.2125043  0.07894106]
1797,Matrícula - 1797,1797,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,5,11,[-0.00201474  0.21958578]
1798,Matrícula - 1798,1798,circle8,People,Masculino,Analista,#B34D94,#0CF2DE,#D38644,#9C4048,34,25,[-0.21580082  0.07608543]
1799,Matrícula - 1799,1799,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,152,80,[0.17843105 0.08329375]
1800,Matrícula - 1800,1800,circle6,People,Não informado,Especialista,#1773B7,#0CF2DE,#B15009,#E5F393,245,124,[0.18791515 0.07639931]
1801,Matrícula - 1801,1801,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,23,20,[ 0.22007847 -0.17936414]
1802,Matrícula - 1802,1802,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,12,15,[-0.25593388  0.07609639]
1803,Matrícula - 1803,1803,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,25,21,[ 0.12480447 -0.22351308]
1804,Matrícula - 1804,1804,no_circle,People,Feminino,Liderança,#FC18FE,#0CF2DE,#13B40D,#76042C,195,101,[0.18023606 0.0730023 ]
1805,Matrícula - 1805,1805,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,22,19,[0.25765312 0.07930987]
1806,Matrícula - 1806,1806,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,32,24,[ 0.08828188 -0.1767548 ]
1807,Matrícula - 1807,1807,circle2,People,Masculino,Liderança,#03B790,#0CF2DE,#D38644,#76042C,51,33,[ 0.03358724 -0.12451854]
1808,Matrícula - 1808,1808,circle5,People,Feminino,Liderança,#D9DFF6,#0CF2DE,#13B40D,#76042C,14,16,[ 0.14402001 -0.17921953]
1809,Matrícula - 1809,1809,circle6,People,Feminino,Especialista,#1773B7,#0CF2DE,#13B40D,#E5F393,113,62,[0.17852983 0.10921133]
1810,Matrícula - 1810,1810,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,102,57,[0.17112131 0.11581305]
1811,Matrícula - 1811,1811,circle6,People,Masculino,Analista,#1773B7,#0CF2DE,#D38644,#9C4048,63,39,[0.18306966 0.03952634]
1812,Matrícula - 1812,1812,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,44,30,[-0.14052208 -0.08490992]
1813,Matrícula - 1813,1813,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,156,82,[0.18052571 0.05538884]
1814,Matrícula - 1814,1814,circle7,People,Não informado,Liderança,#5F5177,#0CF2DE,#B15009,#76042C,10,14,[ 0.33759382 -0.0710876 ]
1815,Matrícula - 1815,1815,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,24,20,[-0.02793819 -0.25702754]
1816,Matrícula - 1816,1816,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,131,71,[0.18339735 0.09081957]
1817,Matrícula - 1817,1817,circle6,People,Feminino,Analista,#1773B7,#0CF2DE,#13B40D,#9C4048,15,16,[0.28464749 0.08121816]
1818,Matrícula - 1818,1818,circle7,People,Masculino,Analista,#5F5177,#0CF2DE,#D38644,#9C4048,30,23,[ 0.09983006 -0.08778491]
1819,Matrícula - 1819,1819,circle6,People,Masculino,Especialista,#1773B7,#0CF2DE,#D38644,#E5F393,88,50,[0.14848946 0.0618488 ]
